name,owner,pr_url,pr_title,number,branch_name,base_sha,event,merged,commits,changed_files
RADAR-Questionnaire,RADAR-base,https://github.com/RADAR-base/RADAR-Questionnaire/pull/852,build(deps): bump com-darryncampbell-cordova-plugin-intent from 1.1.8 to 2.0.0,852,dependabot/npm_and_yarn/staging-app/com-darryncampbell-cordova-plugin-intent-2.0.0,51bcf3d56c0cd45fb4d8cc16f438c0bb6c238e91,closed,true,3,3
foia.gov,usdoj,https://github.com/usdoj/foia.gov/pull/807,Bump babel-loader from 7.1.2 to 8.0.6,807,dependabot/npm_and_yarn/babel-loader-8.0.6,f3ea5a9a662943852263d2878166a7b7514a59df,closed,true,3,4
generator-cake-addin,WormieCorp,https://github.com/WormieCorp/generator-cake-addin/pull/179,chore(deps): bump chalk from 2.4.2 to 3.0.0,179,dependabot/npm_and_yarn/chalk-3.0.0,b11d6d4a5c2f74cd684b6bc7df65ed4713c5a053,closed,true,2,3
crossme,nelhage,https://github.com/nelhage/crossme/pull/31,Bump eslint from 3.19.0 to 4.18.2,31,dependabot/npm_and_yarn/eslint-4.18.2,71a0075140bc2a8787e4801a3fa14a6ac95ebd07,closed,true,2,7
chitoku.jp,chitoku-k,https://github.com/chitoku-k/chitoku.jp/pull/588,Bump react-intl from 2.9.0 to 3.1.1,588,dependabot/npm_and_yarn/react-intl-3.1.1,be3025695df62f9825484b74955b37ecfdc3720c,closed,true,2,22
react-console-emulator,js-rcon,https://github.com/js-rcon/react-console-emulator/pull/327,Bump eslint-config-standard from 13.0.1 to 14.1.0,327,dependabot/npm_and_yarn/eslint-config-standard-14.1.0,8d694e2de682fd8826fcf0d8e495fb4e72c21e4d,closed,true,2,3
react-calculator,iondrimba,https://github.com/iondrimba/react-calculator/pull/176,Bump css-loader from 2.1.1 to 3.0.0,176,dependabot/npm_and_yarn/css-loader-3.0.0,141b3d2f27d60ea5e956b96447bc61afcb22b578,closed,true,3,4
vue-resume,YangChen0930,https://github.com/YangChen0930/vue-resume/pull/3,Bump webpack-dev-server from 2.11.3 to 3.1.11,3,dependabot/npm_and_yarn/webpack-dev-server-3.1.11,74e359ef21655b231b8d0faceba9cbd9ee2d715d,closed,true,2,3
spot,airtasker,https://github.com/airtasker/spot/pull/548,Bump ts-morph from 4.3.3 to 5.0.0,548,dependabot/npm_and_yarn/ts-morph-5.0.0,7be6293cea866e189340789f08fb59c67a432ab6,closed,true,2,5
bobtimus,coblox,https://github.com/coblox/bobtimus/pull/73,Bump ethereumjs-util from 5.2.0 to 6.1.0,73,dependabot/npm_and_yarn/ethereumjs-util-6.1.0,9e92e79feac3411a4939dc62e4a701bcdcee305d,closed,true,2,4
ember-unused-components,vastec,https://github.com/vastec/ember-unused-components/pull/21,Bump eslint from 5.16.0 to 6.2.1,21,dependabot/npm_and_yarn/eslint-6.2.1,5318ae90cc919ddd351ee71d1096c64682dd44e6,closed,true,2,4
beholder,y-yagi,https://github.com/y-yagi/beholder/pull/130,Bump react-scripts from 2.1.8 to 3.0.0 in /client,130,dependabot/npm_and_yarn/client/react-scripts-3.0.0,a65e99804dc6a90b4037fdccd1e94d45de9ddac9,closed,true,2,3
skylines,skylines-project,https://github.com/skylines-project/skylines/pull/1586,build: bump eslint from 5.16.0 to 6.0.1 in /ember,1586,dependabot/npm_and_yarn/ember/eslint-6.0.1,5b0ce4ba61bb6e9571751c76c5ad28e19d7f8c29,closed,true,2,3
pay-frontend,alphagov,https://github.com/alphagov/pay-frontend/pull/1070,Bump nock from 10.0.6 to 11.3.6,1070,dependabot/npm_and_yarn/nock-11.3.6,d78ada2cda3789b4e1380b9ed0d7798d3ebbcc33,closed,true,2,4
Kubernetes-util,razee-io,https://github.com/razee-io/Kubernetes-util/pull/37,Bump array-flatten from 2.1.2 to 3.0.0,37,dependabot/npm_and_yarn/array-flatten-3.0.0,86f1adfe4ba46f728f0f04a39c76f9a097fadaaf,closed,true,3,3
lit-it,mohseenrm,https://github.com/mohseenrm/lit-it/pull/17,Bump tslint-eslint-rules from 4.1.1 to 5.4.0,17,dependabot/npm_and_yarn/tslint-eslint-rules-5.4.0,3eb3cfdbccf121dfe2877341f011c6f4587f7831,closed,true,2,3
ui5-fs,SAP,https://github.com/SAP/ui5-fs/pull/152,Bump globby from 9.2.0 to 10.0.0,152,dependabot/npm_and_yarn/globby-10.0.0,1016a6f79d7135cdd06b8f57d6b71c4ae90b8d83,closed,true,2,3
opencollective-frontend,opencollective,https://github.com/opencollective/opencollective-frontend/pull/3259,chore(deps): bump react-hook-form from 3.29.4 to 4.4.3,3259,dependabot/npm_and_yarn/react-hook-form-4.4.3,7c71ef42ab8a82aca7e6ccf13c4186f5151bd208,closed,true,3,5
Website-Frontend,LA1TV,https://github.com/LA1TV/Website-Frontend/pull/37,Bump eslint-config-standard from 13.0.1 to 14.1.0,37,dependabot/npm_and_yarn/eslint-config-standard-14.1.0,aaa2553d4aeb68fc608d6615e5d2261fdc627ec2,closed,true,2,3
httpdf,n6g7,https://github.com/n6g7/httpdf/pull/28,Bump eslint from 5.16.0 to 6.0.1,28,dependabot/npm_and_yarn/eslint-6.0.1,c9b5787b9938c2cc310f5fbbb852b8b9dba362ee,closed,true,2,4
eslint-config,ridedott,https://github.com/ridedott/eslint-config/pull/166,chore(deps): bump eslint-plugin-unicorn from 11.0.2 to 12.0.1,166,dependabot/npm_and_yarn/eslint-plugin-unicorn-12.0.1,2bb12af06591eeefb089dbf56aae73a7babe5d26,closed,true,3,3
hexo-renderer-marked,hexojs,https://github.com/hexojs/hexo-renderer-marked/pull/125,chore(deps-dev): bump eslint-config-hexo from 3.0.0 to 4.0.0,125,dependabot/npm_and_yarn/eslint-config-hexo-4.0.0,a36753fec84a2ffe74b4e9824fea7621ed92f713,closed,true,2,5
tworooms-vue,JackACase,https://github.com/JackACase/tworooms-vue/pull/3,Bump webpack-dev-server from 2.11.5 to 3.1.11,3,dependabot/npm_and_yarn/webpack-dev-server-3.1.11,279a9ad46d094a7afb5bb776a0d364b1054eecfb,closed,true,2,3
hinemos_api,sakabar,https://github.com/sakabar/hinemos_api/pull/75,Bump sequelize from 4.22.7 to 5.15.1,75,dependabot/npm_and_yarn/sequelize-5.15.1,1ea5a25bb3a71c02ebf1396e38eea8fe6bbae572,closed,true,2,3
shrewdies-com-gatsby-keith,KeithCharlieTaylor,https://github.com/KeithCharlieTaylor/shrewdies-com-gatsby-keith/pull/1,Bump webpack-bundle-analyzer from 2.13.1 to 3.3.2,1,dependabot/npm_and_yarn/webpack-bundle-analyzer-3.3.2,f4b32529b213d4f9e043110b9ff32c419e408cc8,closed,true,7,7
aws-cdk,aws,https://github.com/aws/aws-cdk/pull/5520,chore(deps): bump nyc from 14.1.1 to 15.0.0,5520,dependabot/npm_and_yarn/nyc-15.0.0,3cb2311b2c7bfa91088d52e95e324c5cb4fda849,closed,true,8,257
IcedFrisby,IcedFrisby,https://github.com/IcedFrisby/IcedFrisby/pull/263,Bump eslint from 5.16.0 to 6.0.1; clean lint,263,dependabot/npm_and_yarn/eslint-6.0.1,c4bb1b46dc38b5126c9fbf06e73446d1917f3cee,closed,true,2,3
generator-basic-page,chekit,https://github.com/chekit/generator-basic-page/pull/20,Bump gulp-sass from 3.2.1 to 4.0.2,20,dependabot/npm_and_yarn/gulp-sass-4.0.2,2b361f97d02f0a0871c71dcc9c4d381c6ebbbd65,closed,true,6,3
neos-debug,t3n,https://github.com/t3n/neos-debug/pull/11,Bump cypress-testing-library from 3.0.1 to 4.0.0 in /e2e,11,dependabot/npm_and_yarn/e2e/cypress-testing-library-4.0.0,edab86efe165ba74da9443d5847ba3ca3e71ac13,closed,true,3,3
notifications,nextcloud,https://github.com/nextcloud/notifications/pull/361,Bump css-loader from 2.1.1 to 3.0.0,361,dependabot/npm_and_yarn/css-loader-3.0.0,d83769956485aa751908e03cb21012a7a303bc00,closed,true,2,4
contactsnag,contactlab,https://github.com/contactlab/contactsnag/pull/85,Bump read-pkg-up from 5.0.0 to 6.0.0,85,dependabot/npm_and_yarn/read-pkg-up-6.0.0,ca23a993e714e182e030e2553dd3643c4d51c76e,closed,true,4,6
hexo-cli,hexojs,https://github.com/hexojs/hexo-cli/pull/139,chore(deps-dev): bump eslint-config-hexo from 3.0.0 to 4.0.0,139,dependabot/npm_and_yarn/eslint-config-hexo-4.0.0,bbdcb6ae32e44701758576837bafbdac7c84dbcd,closed,true,2,4
fixmy.frontend,FixMyBerlin,https://github.com/FixMyBerlin/fixmy.frontend/pull/182,chore(deps): bump formik from 1.5.8 to 2.0.2,182,dependabot/npm_and_yarn/develop/formik-2.0.2,bc8286b946329335eea37ecfce2a64eb50accf17,closed,true,2,7
nodejs-cloudant,cloudant,https://github.com/cloudant/nodejs-cloudant/pull/400,Bump eslint from 3.19.0 to 4.18.2,400,dependabot/npm_and_yarn/eslint-4.18.2,40197219d50ca46c5d4968fb952a712eb8648f63,closed,true,2,14
flickrdownload,lentz,https://github.com/lentz/flickrdownload/pull/9,Bump eslint-config-airbnb-base from 13.2.0 to 14.0.0,9,dependabot/npm_and_yarn/eslint-config-airbnb-base-14.0.0,40b3f1026157717f656624eeb92c9333fc963dd1,closed,true,2,3
ui5-builder,SAP,https://github.com/SAP/ui5-builder/pull/277,Bump globby from 9.2.0 to 10.0.0,277,dependabot/npm_and_yarn/globby-10.0.0,fdd2ec472c6041f5b2fa3ffca6e1f9518ee48ef7,closed,true,2,3
wire-desktop,wireapp,https://github.com/wireapp/wire-desktop/pull/2304,build(deps): bump image-type from 3.0.0 to 4.0.0 in /electron,2304,dependabot/npm_and_yarn/electron/image-type-4.0.0,10bb654655ea6206de3503dfd3863a6767ab53c6,closed,true,2,3
wire-desktop-packages,wireapp,https://github.com/wireapp/wire-desktop-packages/pull/778,build(deps-dev): bump husky from 2.7.0 to 3.0.0,778,dependabot/npm_and_yarn/husky-3.0.0,5a7e7dbdd089755ba4c7060737ef11501680f0f3,closed,true,2,4
contactsnag,contactlab,https://github.com/contactlab/contactsnag/pull/161,Bump read-pkg-up from 6.0.0 to 7.0.0,161,dependabot/npm_and_yarn/read-pkg-up-7.0.0,6a2f9b1ebdf950c0d484fe4aefbd7f238d769121,closed,true,4,5
cita-sdk-js,cryptape,https://github.com/cryptape/cita-sdk-js/pull/163,build(deps): update react-scripts-ts requirement from 2.17.0 to 3.1.0,163,dependabot/npm_and_yarn/react-scripts-ts-3.1.0,df3d1a23977cce3d4225c5614ab6f16fb696124f,closed,true,49,6
1password-linux,ffflorian,https://github.com/ffflorian/1password-linux/pull/82,chore(deps-dev): [security] bump electron from 4.1.4 to 5.0.0,82,dependabot/npm_and_yarn/electron-5.0.0,3a321721eb97374b510bc0ca6527720244249fa2,closed,true,2,3
ng-sq-ui,SQ-UI,https://github.com/SQ-UI/ng-sq-ui/pull/184,Bump @types/node from 11.13.8 to 12.0.0,184,dependabot/npm_and_yarn/develop/@types/node-12.0.0,e6118c69d3825ed6a1a8c1a4ba0a5832857cadf7,closed,true,2,3
klasa,dirigeants,https://github.com/dirigeants/klasa/pull/738,Chore(deps-dev): Bump eslint from 5.16.0 to 6.0.1,738,dependabot/npm_and_yarn/eslint-6.0.1,49e8b5a9bca1f7dfaba70c572c44b81962bd5541,closed,true,4,4
react-editable-svg-label,mathisonian,https://github.com/mathisonian/react-editable-svg-label/pull/119,Bump semistandard from 13.0.1 to 14.0.1,119,dependabot/npm_and_yarn/semistandard-14.0.1,22b2cc628b78a1bfff9ce84c5404ca37ba621aa6,closed,true,5,3
create-adapter,ioBroker,https://github.com/ioBroker/create-adapter/pull/145,Bump @types/yargs from 12.0.1 to 13.0.0,145,dependabot/npm_and_yarn/@types/yargs-13.0.0,a6ce1532b75e3c4bac2e4291ad94992a13cc2cfc,closed,true,2,3
prop-types,dhis2,https://github.com/dhis2/prop-types/pull/84,chore(deps-dev): bump @dhis2/cli-style from 4.2.0 to 5.0.3,84,dependabot/npm_and_yarn/dhis2/cli-style-5.0.3,28b29f3065db6651a910f4ca82471f5a2dec7491,closed,true,3,7
codecharta,MaibornWolff,https://github.com/MaibornWolff/codecharta/pull/454,Bump angularjs-slider from 6.5.1 to 7.0.0 in /visualization,454,dependabot/npm_and_yarn/visualization/angularjs-slider-7.0.0,9fdfd46f7124d5db6844789a5ed26468391958d3,closed,true,4,4
nightingale-2-0,NHSLeadership,https://github.com/NHSLeadership/nightingale-2-0/pull/128,Bump nhsuk-frontend from 2.3.2 to 3.0.0,128,dependabot/npm_and_yarn/nhsuk-frontend-3.0.0,4e422468544d854591344612ee9ee0828f4dee24,closed,true,3,16
tasks,raviqqe,https://github.com/raviqqe/tasks/pull/347,Bump styled-components from 4.4.1 to 5.0.0,347,dependabot/npm_and_yarn/styled-components-5.0.0,5b3f5e22618bd647995a4bd590dde83751ab5b06,closed,true,3,21
electron-forge,electron-userland,https://github.com/electron-userland/electron-forge/pull/1151,chore(deps): bump xterm from 3.14.5 to 4.0.0,1151,dependabot/npm_and_yarn/xterm-4.0.0,3eece8507e9601d494290892a2e82de6955bc0c1,closed,true,2,3
container-scheduler,benkelly,https://github.com/benkelly/container-scheduler/pull/1,Bump swagger-ui from 2.2.10 to 3.18.0,1,dependabot/npm_and_yarn/swagger-ui-3.18.0,c38a46e9058d00a49a6d70aced04de987ded0d5d,closed,true,2,6
skylines,skylines-project,https://github.com/skylines-project/skylines/pull/1601,build: bump ember-svg-jar from 1.2.2 to 2.0.0 in /ember,1601,dependabot/npm_and_yarn/ember/ember-svg-jar-2.0.0,625e4ca7103ef1c7154cf35fd90fa2c6e5e0b770,closed,true,2,3
server,nextcloud,https://github.com/nextcloud/server/pull/15249,Bump css-vars-ponyfill from 1.17.2 to 2.0.2,15249,dependabot/npm_and_yarn/css-vars-ponyfill-2.0.2,83679b33b802fee99d89b97947be7ec1b4013172,closed,true,2,4
tipresias,tipresias,https://github.com/tipresias/tipresias/pull/168,Bump react-apollo from 2.5.8 to 3.0.0 in /frontend,168,dependabot/npm_and_yarn/frontend/react-apollo-3.0.0,aa6bb524f95dbb578d7e3df23e957e08d2716cf6,closed,true,3,6
calcifer,alferpal,https://github.com/alferpal/calcifer/pull/333,build(deps-dev): bump eslint-config-airbnb-typescript from 4.0.1 to 5.0.0,333,dependabot/npm_and_yarn/eslint-config-airbnb-typescript-5.0.0,00bfdc67e26ec585bbad64c418d77a7728b72438,closed,true,3,19
honeybadger-react,honeybadger-io,https://github.com/honeybadger-io/honeybadger-react/pull/30,Bump react-scripts from 2.1.8 to 3.0.1,30,dependabot/npm_and_yarn/react-scripts-3.0.1,1478fc4fc53cc1e9a3ffeed2186db1c34cd10ba9,closed,true,2,3
simple-event-tracking,danielbachhuber,https://github.com/danielbachhuber/simple-event-tracking/pull/15,Bump laravel-mix from 4.1.4 to 5.0.0,15,dependabot/npm_and_yarn/laravel-mix-5.0.0,65863f9b28334b142d69e22ce3191417ea5e5661,closed,true,2,6
electron-forge,electron-userland,https://github.com/electron-userland/electron-forge/pull/1212,chore(deps): bump which from 1.3.1 to 2.0.1,1212,dependabot/npm_and_yarn/which-2.0.1,27a28ee4b0cde97288b2160604e3d4fe45f56ffd,closed,true,2,3
stats,phil-r,https://github.com/phil-r/stats/pull/19,Bump eslint from 5.16.0 to 6.0.0,19,dependabot/npm_and_yarn/eslint-6.0.0,5e1f36dfab235dbb074debfe85ea581908d73b26,closed,true,2,3
elasticsearch-comrade,moshe,https://github.com/moshe/elasticsearch-comrade/pull/73,Bump core-js from 2.6.5 to 3.2.0 in /client,73,dependabot/npm_and_yarn/client/core-js-3.2.0,e6d083032665be6c3e894d279d8a998a4e7861bd,closed,true,2,3
fib_app,kkchu791,https://github.com/kkchu791/fib_app/pull/3,Bump mixin-deep from 1.3.2 to 2.0.1 in /fib_client,3,dependabot/npm_and_yarn/fib_client/mixin-deep-2.0.1,9d90518ce84754e124119c117dc0f080a742f6f9,closed,true,6,3
create-lwc-app,muenzpraeger,https://github.com/muenzpraeger/create-lwc-app/pull/151,Bump @typescript-eslint/eslint-plugin from 1.13.0 to 2.3.0,151,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-2.3.0,b31efdfd7fa4a68228ab471bfbcdb78ba5a336e9,closed,true,4,4
ng-sq-ui,SQ-UI,https://github.com/SQ-UI/ng-sq-ui/pull/160,Bump core-js from 2.6.5 to 3.0.1,160,dependabot/npm_and_yarn/develop/core-js-3.0.1,c5bcfe233e0a9e64dd12bfc9b20b3d809f11ed6e,closed,true,2,9
kinto.js,Kinto,https://github.com/Kinto/kinto.js/pull/998,Bump eslint from 5.16.0 to 6.0.0,998,dependabot/npm_and_yarn/eslint-6.0.0,ad789ca33256450c98e30dbff7fb6b3914117a0a,closed,true,4,7
wire-web-packages,wireapp,https://github.com/wireapp/wire-web-packages/pull/2178,chore(deps): bump commander from 2.20.0 to 3.0.0,2178,dependabot/npm_and_yarn/commander-3.0.0,cc73d18b434748921ae33220fd7c12817c0ab04b,closed,true,2,4
learning-lab-components,github,https://github.com/github/learning-lab-components/pull/98,Bump nock from 10.0.6 to 11.3.4,98,dependabot/npm_and_yarn/nock-11.3.4,71e3431fbf38cc62fff71b9a32e8afd89829801f,closed,true,4,3
wire-web-ets,wireapp,https://github.com/wireapp/wire-web-ets/pull/1096,chore(deps): bump @wireapp/core from 14.4.4 to 15.0.3,1096,dependabot/npm_and_yarn/wireapp/core-15.0.3,807d5a2b26bcc624075b8f558b0b89f1b11e589d,closed,true,2,3
nvd.codes,nickvdyck,https://github.com/nickvdyck/nvd.codes/pull/86,Bump next from 8.1.0 to 9.0.0,86,dependabot/npm_and_yarn/next-9.0.0,1461d0b46526a8eb332b733b649750c36ce0a64f,closed,true,2,21
vuetify-algolia-places,Kocal,https://github.com/Kocal/vuetify-algolia-places/pull/219,chore(deps-dev): bump clean-webpack-plugin from 2.0.2 to 3.0.0,219,dependabot/npm_and_yarn/clean-webpack-plugin-3.0.0,bdf3db962eff8c0397ac089854c20f258668abd6,closed,true,2,3
parser,architect,https://github.com/architect/parser/pull/18,Bump eslint from 5.16.0 to 6.4.0,18,dependabot/npm_and_yarn/eslint-6.4.0,ad8d9a85fde6b19a7f5d62e30d08605403b83308,closed,true,2,3
ESSArch,ESSolutions,https://github.com/ESSolutions/ESSArch/pull/479,Bump sass-loader from 7.3.1 to 8.0.0 in /ESSArch_Core/frontend/static/frontend,479,dependabot/npm_and_yarn/ESSArch_Core/frontend/static/frontend/the-big-merge/sass-loader-8.0.0,fb0509ae10f931e783dbfba0c59e10645a2b219a,closed,true,3,3
opencollective-frontend,opencollective,https://github.com/opencollective/opencollective-frontend/pull/2376,chore(deps): bump react-intl from 2.9.0 to 3.1.9,2376,dependabot/npm_and_yarn/react-intl-3.1.9,3d340226f27417374c49fb60b4e8bc94a0ea8b85,closed,true,3,25
broccoli-postcss,jeffjewiss,https://github.com/jeffjewiss/broccoli-postcss/pull/325,build(deps-dev): bump eslint-config-standard from 13.0.1 to 14.0.1,325,dependabot/npm_and_yarn/eslint-config-standard-14.0.1,a8c2f6978c3090e4619851c3eed7774a017e33b0,closed,true,3,4
frolint,wantedly,https://github.com/wantedly/frolint/pull/229,Bump chalk from 2.4.2 to 3.0.0,229,dependabot/npm_and_yarn/chalk-3.0.0,d5358afeb2dc621cda41e02f5cf6f11e4bdf7477,closed,true,3,4
streetmix,streetmix,https://github.com/streetmix/streetmix/pull/1395,chore(deps-dev): bump react-testing-library from 7.0.0 to 8.0.1,1395,dependabot/npm_and_yarn/react-testing-library-8.0.1,291f52f272be0ce8d5fa86c76083643879f1084e,closed,true,3,13
birdseye,ktsn,https://github.com/ktsn/birdseye/pull/43,chore(deps-dev): bump eslint-config-ktsn-vue from 1.1.2 to 2.0.0,43,dependabot/npm_and_yarn/eslint-config-ktsn-vue-2.0.0,e17a8b202f27031f15443a31262913686e87dd84,closed,true,2,4
react-toolkit,AxaGuilDEv,https://github.com/AxaGuilDEv/react-toolkit/pull/91,chore(deps-dev): bump gulp-sass from 3.1.0 to 4.0.2,91,dependabot/npm_and_yarn/gulp-sass-4.0.2,85d1c33f52381494bedb0784b656366ce92fc0d3,closed,true,2,5
goodeggs-test-helpers,goodeggs,https://github.com/goodeggs/goodeggs-test-helpers/pull/260,build(deps-dev): bump lint-staged from 8.2.1 to 9.2.3,260,dependabot/npm_and_yarn/lint-staged-9.2.3,f07fd5d13551f2d3e4cf822bc28e0ebac1452bf8,closed,true,2,3
rl-web,nickbabcock,https://github.com/nickbabcock/rl-web/pull/4,Bump sanitize.css from 8.0.0 to 9.0.0,4,dependabot/npm_and_yarn/sanitize.css-9.0.0,4640bbede333abbe0350c2f5b1bfaea0b57673f3,closed,true,2,3
ember-octicons,kpfefferle,https://github.com/kpfefferle/ember-octicons/pull/215,Bump ember-cli-uglify from 2.1.0 to 3.0.0,215,dependabot/npm_and_yarn/ember-cli-uglify-3.0.0,a8fbac10af04b1d46ab958183cd16127aac137aa,closed,true,2,3
feathers-vuex,feathers-plus,https://github.com/feathers-plus/feathers-vuex/pull/316,chore(deps-dev): bump feathers-memory from 3.0.2 to 4.1.0,316,dependabot/npm_and_yarn/feathers-memory-4.1.0,6c2291f4541d8b5ab5086c8e47885be63017d228,closed,true,2,3
auto,intuit,https://github.com/intuit/auto/pull/862,Bump husky from 3.1.0 to 4.0.7,862,dependabot/npm_and_yarn/husky-4.0.7,64a8747c007db4041d8f5aad36ce1e0aaa0cc24f,closed,true,2,3
advent-of-code,amclin,https://github.com/amclin/advent-of-code/pull/18,chore(deps-dev): bump standard from 13.1.0 to 14.0.0,18,dependabot/npm_and_yarn/standard-14.0.0,bec77aa2d257bc0c45ed0a82d9c29b33dca44aec,closed,true,2,18
less-openui5,SAP,https://github.com/SAP/less-openui5/pull/97,Bump eslint from 5.16.0 to 6.6.0,97,dependabot/npm_and_yarn/eslint-6.6.0,490d476efef34c9f8e894e719b5dd93d263d4728,closed,true,2,5
aboutchrishough.com,chrishough,https://github.com/chrishough/aboutchrishough.com/pull/24,Bump npm from 5.10.0 to 6.13.4,24,dependabot/npm_and_yarn/npm-6.13.4,3bffaa2ed1beed442ccd9881e406750d572a7fbc,closed,true,4,3
linthtml,linthtml,https://github.com/linthtml/linthtml/pull/60,build(deps): Bump globby from 9.1.0 to 10.0.1,60,dependabot/npm_and_yarn/globby-10.0.1,6de7d1dbd8c2af114b072d43582dcc19d064fc11,closed,true,3,3
phoenix,owncloud,https://github.com/owncloud/phoenix/pull/728,Bump copy-webpack-plugin from 4.6.0 to 5.0.0,728,dependabot/npm_and_yarn/copy-webpack-plugin-5.0.0,7566bf94187c83505bce864c6e6b35fe82d0b141,closed,true,2,3
storybook,storybooks,https://github.com/storybooks/storybook/pull/5899,Bump react-resize-detector from 3.4.0 to 4.0.2,5899,dependabot/npm_and_yarn/react-resize-detector-4.0.2,3f94f5b79339000046a2c8ff84a3998d8ed20a42,closed,true,9,10
vue-plyr,redxtech,https://github.com/redxtech/vue-plyr/pull/106,Bump @vue/cli-plugin-babel from 3.7.0 to 4.0.5,106,dependabot/npm_and_yarn/vue/cli-plugin-babel-4.0.5,46b23692e0024ea0aad715bc642558ebe867ab4a,closed,true,2,3
pino-stackdriver,binxhealth,https://github.com/binxhealth/pino-stackdriver/pull/9,Bump @ianwalter/bff from 5.2.1 to 6.1.0,9,dependabot/npm_and_yarn/@ianwalter/bff-6.1.0,75b60200d73769e4c0a5c591aeadcc0397357617,closed,true,2,3
keyboard-barcode-scan-listener,goodeggs,https://github.com/goodeggs/keyboard-barcode-scan-listener/pull/187,chore(deps-dev): Bump lint-staged from 8.2.1 to 9.2.3,187,dependabot/npm_and_yarn/lint-staged-9.2.3,ef50b510cd9be38ab0a92fa76fcba3ea19d47901,closed,true,2,3
Webpack-Starter,MorganCaron,https://github.com/MorganCaron/Webpack-Starter/pull/18,Bump clean-webpack-plugin from 2.0.2 to 3.0.0,18,dependabot/npm_and_yarn/clean-webpack-plugin-3.0.0,1b49bc9992fcc591dd8125baf5bdfd6325eb77a3,closed,true,2,3
syndesis,syndesisio,https://github.com/syndesisio/syndesis/pull/7220,chore(deps-dev): bump react-testing-library from 7.0.0 to 8.0.1 in /app/ui-react,7220,dependabot/npm_and_yarn/app/ui-react/react-testing-library-8.0.1,61ab7a3b5bb1f477cca2922cb2717d4c14d1e412,closed,true,2,41
testing,ioBroker,https://github.com/ioBroker/testing/pull/45,Bump @types/node from 10.12.18 to 11.13.8,45,dependabot/npm_and_yarn/@types/node-11.13.8,57ae8f9719a8726426151e5d0c3c884f2a429341,closed,true,2,6
opencollective-frontend,opencollective,https://github.com/opencollective/opencollective-frontend/pull/2031,chore(deps-dev): bump eslint from 5.16.0 to 6.0.1,2031,dependabot/npm_and_yarn/eslint-6.0.1,51bb41f84a4e24a0f915848df85b9c3067d100fb,closed,true,2,8
image-sequencer,publiclab,https://github.com/publiclab/image-sequencer/pull/1406,Bump commander from 3.0.1 to 4.0.1,1406,dependabot/npm_and_yarn/commander-4.0.1,12a78c5745a15acc38f9a458d19e6f8b392ba7ce,closed,true,3,3
orion,inloco,https://github.com/inloco/orion/pull/111,chore(deps-dev): bump jest-dom from 3.5.0 to 4.0.0,111,dependabot/npm_and_yarn/jest-dom-4.0.0,baf2c97e7b5452115b30290fc4a85657279396a4,closed,true,2,3
stelace,stelace,https://github.com/stelace/stelace/pull/10,chore(deps): bump serialize-error from 4.1.0 to 5.0.0,10,dependabot/npm_and_yarn/serialize-error-5.0.0,bcff152dee68136b627c2527fb017068d6cf9a46,closed,true,2,6
roblox-ts,roblox-ts,https://github.com/roblox-ts/roblox-ts/pull/818,Bump ts-morph from 5.0.0 to 6.0.2,818,dependabot/npm_and_yarn/ts-morph-6.0.2,b2acf6f1fa613236ccc55b61316eaa4d85b36b61,closed,true,2,3
sled,ianwalter,https://github.com/ianwalter/sled/pull/68,Bump @ianwalter/puppeteer-helper from 2.1.0 to 3.0.0,68,dependabot/npm_and_yarn/@ianwalter/puppeteer-helper-3.0.0,dd929423cb0b55834cae984b863f85a06a17963c,closed,true,3,8
AtlantaBot,Androz2091,https://github.com/Androz2091/AtlantaBot/pull/158,build(deps): bump blague.xyz from 1.0.6 to 2.0.4,158,dependabot/npm_and_yarn/blague.xyz-2.0.4,b4da6b89871ab35a4a0cfa6ff877118cdbf63173,closed,true,5,6
wire-web-ets,wireapp,https://github.com/wireapp/wire-web-ets/pull/1060,chore(deps): bump @wireapp/core from 13.5.2 to 14.0.2,1060,dependabot/npm_and_yarn/wireapp/core-14.0.0,08516b4c8792d668c3a9386aa734758b37f752b6,closed,true,3,3
HomoChecker,chitoku-k,https://github.com/chitoku-k/HomoChecker/pull/25,Bump clean-webpack-plugin from 1.0.1 to 2.0.0 in /client,25,dependabot/npm_and_yarn/client/clean-webpack-plugin-2.0.0,aa527ddca15c80e4affa61138dade99bed4b621b,closed,true,2,3
richdocuments,nextcloud,https://github.com/nextcloud/richdocuments/pull/600,Bump eslint-plugin-node from 9.2.0 to 10.0.0,600,dependabot/npm_and_yarn/eslint-plugin-node-10.0.0,fe8db7739c2b7a8574c60d8c5071273deef13cf5,closed,true,2,3
piping-draw-web,nwtgck,https://github.com/nwtgck/piping-draw-web/pull/16,Bump vuetify from 1.5.16 to 2.0.3,16,dependabot/npm_and_yarn/vuetify-2.0.3,dbd37c3a5cf36ba837707a01d60707e6b3857447,closed,true,2,4
web,pi-hole,https://github.com/pi-hole/web/pull/246,Bump react-i18next from 9.0.7 to 10.11.0,246,dependabot/npm_and_yarn/development/react-i18next-10.11.0,f43180af66631e010bbb835b50280aa8155ce8d9,closed,true,2,42
